TIME,OPEN,CLOSE,HIGH,LOW,VOLUME
1679016000,1920.96,1921.15,1920.4,1920.7,839
1679016060,1920.93,1921.24,1920.6,1921.04,727
1679016120,1921.09,1921.1,1920.4,1920.7,621
1679016180,1920.64,1920.95,1920.4,1920.83,668
1679016240,1920.84,1921.06,1920.3,1920.63,561
1679016300,1920.63,1921.03,1920.2,1920.96,505
1679016360,1920.9,1921.16,1920.5,1921.02,529
1679016420,1921,1921.25,1920.6,1921.17,402
1679016480,1921.2,1921.58,1920.9,1921.48,532
1679016540,1921.51,1921.76,1920.8,1921.72,891
1679016600,1921.72,1922.27,1921.2,1921.56,1178
1679016660,1921.49,1921.76,1920.7,1921.3,946
1679016720,1921.33,1922.05,1921,1921.53,1231
1679016780,1921.68,1921.7,1920.8,1920.835,731
1679016840,1920.89,1921.57,1920.6,1921.2,688
1679016900,1921.2,1921.81,1920.8,1921.2,691
1679016960,1921.18,1921.26,1920.4,1921.11,712
1679017020,1921.13,1921.41,1920.7,1921.38,562
1679017080,1921.34,1921.64,1920.9,1921.59,684
1679017140,1921.59,1921.75,1920.7,1921.04,616
1679017200,1921.04,1921.42,1920.6,1921.41,791
1679017260,1921.36,1921.57,1920.9,1921.1,794
1679017320,1921.34,1921.79,1921,1921.65,641
1679017380,1921.7,1921.815,1921.2,1921.66,541
1679017440,1921.7,1922.065,1921.3,1921.6,772
1679017500,1921.59,1922.3,1921.1,1922.25,680
1679017560,1922.29,1922.29,1921.4,1921.6,493
1679017620,1921.88,1922.35,1921.6,1921.9,778
1679017680,1922.11,1922.21,1921.1,1921.81,707
1679017740,1921.5,1921.98,1921.3,1921.85,591
1679017800,1921.84,1922.15,1921.5,1922.01,645
1679017860,1921.7,1922.21,1921.6,1922.18,526
1679017920,1921.9,1922.27,1921.7,1922.13,294
1679017980,1922.11,1922.6,1921.7,1922.35,545
1679018040,1922.39,1922.67,1922.1,1922.6,444
1679018100,1922.6,1922.71,1921.8,1922.35,508
1679018160,1922.35,1922.55,1921.5,1921.92,468
1679018220,1921.92,1922.455,1921.6,1922.44,510
1679018280,1922.43,1922.655,1922,1922.56,640
1679018340,1922.2,1922.79,1922.1,1922.78,555
1679018400,1922.5,1922.89,1922.1,1922.75,702
1679018460,1922.75,1923.02,1922.3,1922.48,690
1679018520,1922.48,1922.97,1922.1,1922.69,619
1679018580,1922.4,1922.99,1922.2,1922.79,560
1679018640,1922.85,1923.24,1922.6,1922.925,667
1679018700,1923.03,1923.27,1922.1,1922.6,650
1679018760,1922.85,1922.95,1922.3,1922.7,685
1679018820,1922.73,1922.94,1922.3,1922.74,489
1679018880,1922.73,1922.9,1922.2,1922.85,463
1679018940,1922.729,1923.05,1922.4,1922.93,502
1679019000,1922.87,1923.01,1922.1,1922.52,624
1679019060,1922.49,1922.77,1921.8,1922.41,653
1679019120,1922.1,1922.66,1921.9,1922.43,610
1679019180,1922.58,1922.73,1922.1,1922.64,505
1679019240,1922.6,1923.08,1922.2,1922.5,654
1679019300,1922.5,1923.07,1922.2,1923.05,666
1679019360,1922.97,1923.12,1922.5,1922.9,447
1679019420,1923.07,1924.01,1922.8,1923.595,718
1679019480,1923.595,1923.9,1923,1923.8,495
1679019540,1923.77,1923.83,1923,1923.425,481
1679019600,1923.385,1923.85,1923,1923.64,570
1679019660,1923.3,1923.89,1923,1923.85,614
1679019720,1923.5,1923.91,1923.3,1923.4,389
1679019780,1923.655,1923.8,1923,1923.455,329
1679019840,1923.51,1923.59,1922.7,1922.99,579
1679019900,1923.06,1923.63,1922.7,1923.1,709
1679019960,1923.38,1923.77,1923.1,1923.5,571
1679020020,1923.501,1923.73,1923.1,1923.3,419
1679020080,1923.48,1923.99,1923.2,1923.9,383
1679020140,1923.6,1924.43,1923.5,1924.27,631
1679020200,1924.289,1924.52,1923.7,1924.06,910
1679020260,1924.06,1924.58,1923.6,1924.53,599
1679020320,1924.445,1924.66,1924,1924.1,459
1679020380,1924.41,1924.95,1923.9,1924.5,544
1679020440,1924.74,1925.03,1924.3,1924.89,636
1679020500,1924.93,1925.04,1924.3,1924.99,386
1679020560,1924.91,1925.65,1924.4,1925.65,792
1679020620,1925.58,1925.93,1925,1925.385,723
1679020680,1925.38,1927.17,1924.9,1926.735,985
1679020740,1926.83,1926.98,1926.1,1926.62,748
1679020800,1926.4,1927.38,1926,1927,786
1679020860,1927.24,1928.74,1926.8,1928.565,907
1679020920,1928.55,1928.72,1927.5,1928.23,660
1679020980,1928.245,1928.65,1927.6,1928.5,601
1679021040,1928.2,1928.82,1927.9,1928.67,644
1679021100,1928.67,1928.86,1927.9,1928,446
1679021160,1928.29,1928.3,1926.4,1927.18,904
1679021220,1927.18,1927.34,1926.3,1926.79,770
1679021280,1926.75,1927.09,1926.4,1926.7,636
1679021340,1926.7,1927.17,1926.2,1926.98,407
1679021400,1927.06,1927.06,1926.2,1926.55,483
1679021460,1926.52,1926.75,1926.1,1926.5,453
1679021520,1926.521,1926.85,1926.1,1926.7,423
1679021580,1926.4,1927.38,1926.3,1927.27,655
1679021640,1927.24,1927.38,1926.5,1926.87,502
1679021700,1926.79,1926.99,1926.2,1926.5,538
1679021760,1926.8,1927.37,1926.5,1926.8,501
1679021820,1927.12,1927.47,1926.7,1927.17,597
1679021880,1927.095,1927.71,1926.6,1927.58,682
1679021940,1927.59,1927.81,1927,1927.315,420
1679022000,1927.36,1927.73,1926.9,1927.17,608
1679022060,1927.17,1927.63,1926.8,1927.41,562
1679022120,1927.1,1927.63,1926.9,1927.42,429
1679022180,1927.42,1927.77,1927,1927.735,465
1679022240,1927.77,1928.07,1927.1,1927.97,609
1679022300,1927.88,1928.14,1927.4,1928.12,481
1679022360,1928.025,1928.26,1927.6,1928.17,815
1679022420,1928.115,1928.46,1927.8,1928.39,686
1679022480,1928.1,1928.62,1927.6,1928.23,507
1679022540,1928.23,1928.29,1927.5,1928.28,499
1679022600,1928.28,1928.36,1927.3,1927.3,706
1679022660,1927.6,1928.4,1927.2,1928.18,855
1679022720,1928.23,1928.39,1927.7,1928.37,635
1679022780,1928.31,1928.55,1927.7,1927.94,824
1679022840,1927.941,1928.14,1927.5,1928.12,668
1679022900,1928.12,1928.72,1927.7,1928.67,948
1679022960,1928.63,1928.7,1928,1928.33,645
1679023020,1928,1928.37,1927.7,1928,495
1679023080,1928.3,1928.47,1927.8,1928.16,623
1679023140,1928.16,1928.51,1927.7,1927.8,561
1679023200,1928.1,1928.24,1927.5,1927.97,544
1679023260,1928.05,1928.16,1927.5,1927.88,379
1679023320,1927.89,1928.18,1927.4,1927.85,594
1679023380,1927.83,1928.65,1927.5,1928.61,559
1679023440,1928.63,1929.12,1928.2,1929.04,681
1679023500,1928.7,1929.76,1928.7,1929.53,855
1679023560,1929.54,1929.67,1928.7,1929.07,618
1679023620,1928.995,1929.12,1928.5,1929.02,551
1679023680,1929.02,1929.4,1928.6,1929.27,600
1679023740,1929.32,1929.56,1928.8,1929.2,689
1679023800,1928.9,1929.4,1928.7,1929.14,518
1679023860,1928.8,1929.22,1928.2,1928.54,618
1679023920,1928.52,1928.87,1927.9,1928.81,630
1679023980,1928.72,1928.9,1928.3,1928.57,584
1679024040,1928.61,1928.65,1927.9,1928.6,421
1679024100,1928.53,1928.75,1927.9,1928.2,562
1679024160,1928.408,1928.73,1927.9,1928.64,495
1679024220,1928.621,1928.84,1928.1,1928.324,516
1679024280,1928.1,1929.03,1927.9,1928.96,536
1679024340,1928.9,1929.01,1928.3,1928.6,490
1679024400,1928.87,1928.93,1928.3,1928.64,349
1679024460,1928.508,1929.02,1928.2,1928.825,313
1679024520,1928.835,1929.25,1928.6,1929.23,405
1679024580,1929.16,1929.38,1928.8,1928.8,387
1679024640,1928.8,1929.29,1928.7,1928.9,528
1679024700,1929.15,1929.33,1928.2,1928.61,559
1679024760,1928.63,1928.82,1928,1928.52,495
1679024820,1928.52,1928.67,1927.9,1928.38,337
1679024880,1928.4,1928.5,1927.5,1927.7,492
1679024940,1927.99,1928.16,1927.5,1927.8,387
1679025000,1928.1,1928.1,1927.4,1927.83,516
1679025060,1927.79,1927.85,1927,1927.47,551
1679025120,1927.401,1927.61,1927,1927.54,494
1679025180,1927.54,1927.54,1926.9,1927.36,357
1679025240,1927.321,1927.8,1927.1,1927.2,491
1679025300,1927.58,1927.58,1926.8,1927.26,450
1679025360,1927.064,1927.73,1926.9,1927.6,574
1679025420,1927.53,1927.79,1927.1,1927.48,386
1679025480,1927.385,1927.51,1926.7,1926.9,450
1679025540,1927.2,1927.69,1926.8,1927.69,563
1679025600,1927.619,1927.67,1926.9,1927.49,548
1679025660,1927.1,1927.49,1926.9,1927,389
1679025720,1927.32,1927.61,1926.9,1927.1,376
1679025780,1927.44,1927.99,1927.1,1927.99,351
1679025840,1927.96,1928.05,1927.5,1927.75,416
1679025900,1927.84,1928.02,1927.2,1927.68,363
1679025960,1927.66,1927.81,1927.3,1927.71,266
1679026020,1927.4,1927.74,1927,1927.69,277
1679026080,1927.3,1927.97,1927.3,1927.84,317
1679026140,1927.86,1927.97,1927.3,1927.86,367
1679026200,1927.9,1927.98,1927.2,1927.75,358
1679026260,1927.67,1927.78,1927.2,1927.55,312
1679026320,1927.48,1928.11,1927.1,1927.93,399
1679026380,1927.93,1928.14,1927.5,1927.83,544
1679026440,1927.83,1928.04,1927.4,1927.92,366
1679026500,1927.94,1928.03,1927.5,1927.9,254
1679026560,1927.9,1928.13,1927.6,1928.02,281
1679026620,1927.96,1928.18,1927.6,1928.05,318
1679026680,1928.05,1928.55,1927.6,1928.39,309
1679026740,1928.1,1928.48,1927.7,1928.15,402
1679026800,1927.8,1928.36,1927.6,1928.33,345
1679026860,1928.33,1928.69,1927.9,1928.69,381
1679026920,1928.67,1928.92,1928.2,1928.304,438
1679026980,1928.1,1928.62,1928,1928.57,483
1679027040,1928.61,1928.61,1927.9,1928.37,362
1679027100,1928.31,1928.52,1928,1928.49,270
1679027160,1928.441,1928.75,1928,1928.64,486
1679027220,1928.525,1928.85,1928.2,1928.71,265
1679027280,1928.641,1928.85,1928.3,1928.63,340
1679027340,1928.6,1928.68,1927.7,1927.97,555
1679027400,1927.94,1928.07,1927.2,1927.61,541
1679027460,1927.6,1927.9,1927.2,1927.5,392
1679027520,1927.79,1928.04,1927.2,1927.989,380
1679027580,1928.02,1928.08,1927.4,1927.7,407
1679027640,1928.01,1928.33,1927.6,1928.24,329
1679027700,1928.15,1928.75,1927.7,1928.35,633
1679027760,1928.36,1928.6,1927.9,1928.38,430
1679027820,1928,1928.55,1927.9,1928.46,391
1679027880,1928.46,1928.75,1928,1928.5,382
1679027940,1928.47,1928.9,1928.2,1928.86,500
1679028000,1928.87,1929.14,1928.4,1929.04,434
1679028060,1928.97,1929.19,1928.5,1929.07,366
1679028120,1929.12,1929.36,1928.7,1928.8,404
1679028180,1929.129,1929.19,1928.5,1928.84,465
1679028240,1928.84,1928.9,1928.4,1928.86,245
1679028300,1928.83,1929.22,1928.5,1929.22,339
1679028360,1929.23,1929.3,1928.7,1929.14,401
1679028420,1929.15,1929.76,1928.9,1929,637
1679028480,1929.4,1929.61,1928.7,1929.25,494
1679028540,1929.21,1929.28,1928.7,1929.08,341
1679028600,1929.1,1929.27,1928.7,1929.2,345
1679028660,1929.2,1929.48,1928.8,1929.25,327
1679028720,1928.9,1929.81,1928.7,1929.4,331
1679028780,1929.72,1930.05,1929.2,1929.9,567
1679028840,1929.6,1930.53,1929.5,1930.52,403
1679028900,1930.445,1930.68,1929.9,1930.45,522
1679028960,1930.45,1930.84,1930.1,1930.49,337
1679029020,1930.43,1930.6,1930,1930.41,292
1679029080,1930.37,1930.62,1929.9,1930.41,327
1679029140,1930.39,1931.06,1930,1930.835,588
1679029200,1930.92,1931.22,1930.4,1930.608,728
1679029260,1930.75,1931,1930.2,1930.764,472
1679029320,1930.6,1931.14,1930.6,1930.7,503
1679029380,1931,1931.01,1930.3,1930.4,434
1679029440,1930.61,1930.925,1930.2,1930.81,432
1679029500,1930.79,1931.05,1930.5,1931.02,397
1679029560,1930.99,1931.03,1929.7,1930.21,524
1679029620,1930.18,1930.4,1929.8,1930.17,374
1679029680,1930.18,1930.18,1929.4,1930.01,391
1679029740,1930.04,1930.16,1929.4,1929.73,453
1679029800,1929.64,1929.96,1929.2,1929.86,333
1679029860,1929.83,1929.9,1929.1,1929.5,443
1679029920,1929.5,1929.97,1929.4,1929.97,338
1679029980,1929.7,1930.18,1929.6,1929.97,346
1679030040,1929.7,1931.08,1929.7,1930.95,627
1679030100,1930.97,1931.1,1930.1,1930.62,465
1679030160,1930.75,1931.01,1929.7,1930.25,743
1679030220,1930.17,1930.45,1929.6,1930.39,490
1679030280,1930.39,1930.87,1929.9,1930.555,493
1679030340,1930.56,1930.77,1930.1,1930.3,408
1679030400,1930.61,1930.91,1930.3,1930.5,280
1679030460,1930.71,1931.03,1930.4,1930.88,355
1679030520,1930.6,1931.22,1930.5,1931.02,401
1679030580,1930.7,1931.01,1930.3,1930.71,507
1679030640,1930.78,1930.84,1929.9,1930.2,348
1679030700,1930.49,1930.67,1929.6,1930.13,427
1679030760,1930.2,1930.23,1929.6,1929.8,546
1679030820,1930.16,1930.78,1929.7,1930.55,587
1679030880,1930.55,1930.88,1930,1930.8,498
1679030940,1930.88,1931.02,1930.4,1930.96,542
1679031000,1930.95,1931.8,1930.5,1931.4,1144
1679031060,1931.35,1931.76,1930.9,1931.67,623
1679031120,1931.67,1932.45,1931.3,1932.42,783
1679031180,1932.4,1932.87,1931.4,1931.77,1028
1679031240,1931.4,1932.23,1931.4,1932.1,676
1679031300,1932.1,1932.22,1931.3,1931.71,531
1679031360,1931.4,1932.27,1931.4,1932.041,519
1679031420,1931.8,1932.14,1930.8,1931.23,606
1679031480,1931.24,1931.6,1930.8,1931.46,677
1679031540,1931.51,1931.51,1930.8,1931.4,535
1679031600,1931.46,1931.48,1930.6,1931.02,704
1679031660,1930.99,1931.23,1930.3,1930.59,756
1679031720,1930.6,1930.67,1929.8,1930.27,781
1679031780,1930.27,1930.53,1929.8,1930.18,629
1679031840,1930.2,1930.61,1929.8,1930.479,463
1679031900,1930.49,1930.5,1929.2,1929.95,799
1679031960,1929.98,1930.11,1929.4,1929.7,520
1679032020,1929.941,1930.53,1929.4,1930.2,680
1679032080,1930.53,1930.87,1930,1930.64,613
1679032140,1930.67,1930.71,1929.6,1930.07,644
1679032200,1930.1,1930.34,1929.7,1930.33,651
1679032260,1930.32,1930.34,1929.5,1929.84,569
1679032320,1929.81,1929.95,1929.1,1929.85,587
1679032380,1929.83,1930.06,1929.3,1929.95,537
1679032440,1929.95,1929.97,1929.3,1929.75,515
1679032500,1929.5,1930.06,1929.2,1929.95,600
1679032560,1929.95,1930.01,1928.6,1929.28,699
1679032620,1929.25,1929.49,1928.7,1929.33,570
1679032680,1929.33,1929.54,1928.9,1929.31,484
1679032740,1929.3,1929.48,1928.8,1929.1,436
1679032800,1929.38,1929.46,1928.5,1929,788
1679032860,1928.99,1929.13,1928.1,1928.49,868
1679032920,1928.49,1928.74,1928.1,1928.3,626
1679032980,1928.62,1928.62,1927.8,1928,639
1679033040,1928.22,1928.46,1927.7,1927.99,707
1679033100,1927.98,1928.56,1927.5,1928.33,526
1679033160,1928.32,1928.62,1927.7,1928.2,477
1679033220,1928.53,1929.03,1928.1,1928.495,487
1679033280,1928.53,1928.62,1927.8,1928.32,508
1679033340,1928.309,1928.53,1927.9,1928.37,473
1679033400,1928.365,1928.84,1927.8,1928.66,529
1679033460,1928.66,1928.7,1928,1928.47,476
1679033520,1928.2,1928.61,1927.9,1928.55,405
1679033580,1928.458,1928.77,1928.1,1928.61,562
1679033640,1928.62,1928.91,1928.2,1928.66,534
1679033700,1928.4,1928.89,1928.3,1928.58,626
1679033760,1928.57,1929.57,1928.2,1929.57,665
1679033820,1929.57,1930.04,1929,1929.9,878
1679033880,1929.95,1930.28,1929.4,1930.22,655
1679033940,1930.22,1930.73,1929.6,1930.68,650
1679034000,1930.4,1930.85,1929.7,1930.55,922
1679034060,1930.54,1930.55,1929.8,1930.1,664
1679034120,1930.41,1930.53,1929.7,1930.421,589
1679034180,1930.49,1930.75,1930.1,1930.47,535
1679034240,1930.47,1931.44,1930,1931.22,798
1679034300,1931.23,1931.54,1930.8,1931.32,653
1679034360,1931.295,1931.63,1930.8,1931.1,500
1679034420,1931.1,1931.49,1930.5,1930.92,549
1679034480,1930.91,1931.25,1930.3,1931.155,413
1679034540,1931.25,1931.37,1930.6,1931.3,581
1679034600,1931.3,1931.76,1930.8,1931.5,398
1679034660,1931.2,1931.74,1931.1,1931.51,356
1679034720,1931.57,1931.96,1930.9,1931.89,499
1679034780,1931.93,1931.98,1931,1931.61,436
1679034840,1931.61,1931.73,1931,1931.7,317
1679034900,1931.7,1932.17,1931.2,1932.07,411
1679034960,1932.07,1932.07,1931.1,1931.4,419
1679035020,1931.42,1931.6,1930.8,1931.19,576
1679035080,1931.21,1931.27,1930.3,1931.14,632
1679035140,1931.15,1931.76,1930.7,1931.66,380
1679035200,1931.64,1932.05,1931.2,1931.6,612
1679035260,1931.89,1932.61,1931.6,1932.55,570
1679035320,1932.51,1932.61,1931.3,1931.65,624
1679035380,1931.4,1931.73,1931,1931.284,620
1679035440,1931.44,1931.47,1930.7,1931.09,556
1679035500,1931.1,1931.21,1930.5,1930.86,469
1679035560,1930.88,1931.08,1930.4,1930.69,524
1679035620,1930.4,1931.04,1930.3,1930.97,366
1679035680,1930.931,1931.315,1930.5,1930.97,513
1679035740,1931.03,1931.64,1930.5,1931.2,735
1679035800,1931.5,1931.8,1931.1,1931.63,586
1679035860,1931.67,1932.25,1931.4,1931.86,533
1679035920,1931.86,1932.36,1931.4,1932.28,567
1679035980,1932.28,1933.36,1931.8,1933.1,662
1679036040,1933.16,1933.17,1932.4,1932.76,615
1679036100,1932.82,1933.39,1932.4,1933.32,718
1679036160,1933.32,1934.37,1933,1933.87,961
1679036220,1933.92,1933.98,1932.5,1932.8,940
1679036280,1933.07,1933.1,1931.7,1932.12,892
1679036340,1932.12,1932.72,1931.6,1932.329,774
1679036400,1932.37,1933.17,1931.9,1932.3,1170
1679036460,1932.53,1932.72,1931.9,1932.58,785
1679036520,1932.3,1933.71,1932.2,1932.64,692
1679036580,1932.68,1932.95,1932.1,1932.83,875
1679036640,1932.83,1933.33,1932.2,1932.63,694
1679036700,1932.65,1933.35,1932.3,1932.9,706
1679036760,1933.25,1933.46,1932.4,1932.94,735
1679036820,1932.7,1933.05,1932.1,1932.44,662
1679036880,1932.47,1932.52,1931.7,1931.9,675
1679036940,1932.15,1932.45,1931.2,1931.55,859
1679037000,1931.384,1931.57,1929.7,1929.93,1242
1679037060,1929.97,1930.19,1929.4,1929.83,973
1679037120,1929.75,1929.85,1929,1929.49,874
1679037180,1929.49,1929.59,1928.8,1929.21,896
1679037240,1929.175,1929.7,1928.5,1929.39,1027
1679037300,1929.27,1930.69,1928.9,1930.55,1065
1679037360,1930.455,1931.11,1930,1930.8,755
1679037420,1930.87,1931.33,1930.3,1930.6,914
1679037480,1930.881,1931.13,1930.3,1930.7,960
1679037540,1930.62,1930.97,1930,1930.45,777
1679037600,1930.45,1930.66,1929.5,1929.98,794
1679037660,1929.905,1930,1929.2,1929.665,845
1679037720,1929.71,1929.72,1928.7,1929,1053
1679037780,1929.25,1929.54,1928.7,1929.1,714
1679037840,1929.48,1930.06,1929.1,1929.57,748
1679037900,1929.55,1929.75,1928.8,1929.41,570
1679037960,1929.41,1929.79,1928.9,1929.56,955
1679038020,1929.56,1929.75,1928.8,1929.3,866
1679038080,1929.56,1930.17,1929.1,1929.1,849
1679038140,1929.46,1929.56,1928.9,1929.45,570
1679038200,1929.421,1929.81,1928.9,1929.73,795
1679038260,1929.7,1930.05,1929.1,1929.77,903
1679038320,1929.84,1929.97,1929.3,1929.81,809
1679038380,1929.795,1930.02,1929.3,1929.6,651
1679038440,1929.87,1930.03,1929.2,1929.62,745
1679038500,1929.64,1930.52,1929.2,1930.17,983
1679038560,1930.15,1930.32,1929.5,1929.93,834
1679038620,1929.7,1930.12,1929.5,1929.88,641
1679038680,1929.6,1929.93,1928.9,1929.56,561
1679038740,1929.57,1930.89,1929.1,1930.62,909
1679038800,1930.68,1931.61,1930.3,1931.59,988
1679038860,1931.51,1931.82,1930.5,1931.74,1079
1679038920,1931.8,1931.8,1930.4,1930.858,1104
1679038980,1930.96,1931.39,1930.5,1931.15,776
1679039040,1931.19,1931.51,1930.7,1931.2,885
1679039100,1931.16,1931.63,1930.5,1931.02,965
1679039160,1931.03,1932.19,1930.6,1931.85,1466
1679039220,1931.85,1932.37,1931.4,1932.02,1232
1679039280,1932.041,1932.44,1931.3,1931.5,1312
1679039340,1931.79,1931.79,1930.7,1931.49,1079
1679039400,1931.49,1931.95,1930.9,1931.14,1076
1679039460,1930.9,1931.57,1930.8,1931.35,1094
1679039520,1931.295,1931.68,1930.5,1930.8,1083
1679039580,1931.08,1931.69,1930.6,1931.1,942
1679039640,1931.03,1931.22,1930.3,1930.7,1063
1679039700,1930.66,1930.69,1929.7,1930,986
1679039760,1930.37,1930.71,1929.8,1930.46,726
1679039820,1930.47,1931.02,1930,1930,946
1679039880,1930.33,1930.74,1929.8,1930.575,905
1679039940,1930.601,1930.66,1929.7,1930.3,915
1679040000,1930.33,1930.92,1929.7,1930.845,1722
1679040060,1930.91,1931.12,1929.7,1929.89,1353
1679040120,1929.91,1930.59,1929.3,1930.2,1257
1679040180,1930.401,1930.52,1929.3,1929.95,1201
1679040240,1930.01,1930.07,1929.2,1929.56,1144
1679040300,1929.55,1929.91,1928.9,1929.81,1191
1679040360,1929.77,1930.36,1928.8,1929.56,1149
1679040420,1929.521,1929.78,1928.6,1929.59,935
1679040480,1929.2,1929.74,1929,1929.59,796
1679040540,1929.581,1930.31,1929.2,1929.91,1008
1679040600,1929.99,1930.34,1929.2,1929.82,974
1679040660,1929.745,1929.86,1927.9,1928.11,1314
1679040720,1928.17,1928.95,1927.7,1928.62,1471
1679040780,1928.71,1928.92,1927.9,1928.43,1457
1679040840,1928.2,1928.56,1927.4,1928.3,1219
1679040900,1928.31,1928.67,1927.4,1927.92,1265
1679040960,1927.831,1928.42,1927,1928.09,1291
1679041020,1928.16,1928.19,1927.3,1927.59,1331
1679041080,1927.581,1928.21,1927.1,1928.19,986
1679041140,1928.23,1928.23,1927.4,1927.91,1145
1679041200,1927.91,1928.38,1927.4,1928.32,979
1679041260,1928.29,1928.46,1927.8,1928.31,740
1679041320,1928.27,1928.35,1927.5,1928.09,1068
1679041380,1928.085,1928.82,1927.7,1928.82,905
1679041440,1928.741,1929.18,1928.3,1928.7,941
1679041500,1929.01,1929.59,1928.6,1929.53,822
1679041560,1929.51,1929.64,1928.9,1929.595,833
1679041620,1929.6,1930.59,1929.2,1930.18,1132
1679041680,1930.19,1930.94,1929.8,1930.64,1244
1679041740,1930.67,1930.72,1929.3,1929.98,1298
1679041800,1929.7,1930.61,1929.5,1930.08,997
1679041860,1930.28,1931.25,1929.7,1929.97,1190
1679041920,1929.97,1930.27,1929.1,1929.881,1165
1679041980,1930.1,1930.58,1929.6,1930.29,970
1679042040,1930.31,1931.28,1929.8,1931.03,1130
1679042100,1931.03,1931.69,1930.5,1931.03,1054
1679042160,1931.03,1931.43,1930.6,1931.17,871
1679042220,1930.96,1931.29,1930.1,1930.66,790
1679042280,1930.57,1930.81,1929.6,1930.11,997
1679042340,1930.03,1930.12,1929.2,1929.85,902
1679042400,1929.84,1930.33,1929.1,1929.4,937
1679042460,1929.9,1929.93,1928.7,1929.15,997
1679042520,1929.19,1930.25,1928.8,1929.7,955
1679042580,1930.02,1930.09,1929.4,1929.8,619
1679042640,1929.8,1930.16,1929.4,1929.82,696
1679042700,1929.81,1929.88,1928.8,1928.94,620
1679042760,1928.94,1929.41,1928.4,1928.91,663
1679042820,1928.93,1929.21,1928.1,1928.64,807
1679042880,1928.69,1929.69,1928.3,1929.6,804
1679042940,1929.57,1929.91,1928.9,1929.62,858
1679043000,1929.61,1929.85,1928.9,1929.2,690
1679043060,1929.27,1929.38,1928.5,1928.901,754
1679043120,1928.9,1929.19,1928.5,1928.95,552
1679043180,1928.6,1929.01,1928.1,1928.274,695
1679043240,1928.51,1928.98,1928,1928.86,733
1679043300,1928.5,1929.34,1928.3,1928.97,897
1679043360,1928.97,1929.59,1928.6,1929,644
1679043420,1929.48,1929.6,1928.7,1929.02,710
1679043480,1929.02,1929.12,1928.3,1928.96,825
1679043540,1928.89,1929.14,1928.3,1928.73,723
1679043600,1928.69,1929.24,1928,1928.47,1105
1679043660,1928.43,1929.08,1927.8,1928.9,1154
1679043720,1928.9,1929.47,1928.4,1929.4,885
1679043780,1929.29,1930.15,1928.8,1929.91,999
1679043840,1929.88,1930.16,1929,1929.89,760
1679043900,1929.93,1930.12,1929,1929.81,928
1679043960,1929.83,1930.4,1929.2,1930.05,772
1679044020,1930.08,1930.54,1929.7,1930.295,824
1679044080,1930.36,1930.71,1929.7,1930.54,876
1679044140,1930.589,1931.07,1930.1,1930.92,813
1679044200,1930.845,1931.46,1930.6,1931.42,1034
1679044260,1931.4,1931.7,1931.1,1931.3,737
1679044320,1931.7,1931.78,1931.1,1931.584,816
1679044380,1931.61,1931.73,1930.9,1931.37,551
1679044440,1931.4,1931.465,1930.7,1930.95,666
1679044500,1930.98,1931.35,1930.3,1930.83,729
1679044560,1930.83,1931.07,1930.4,1930.82,863
1679044620,1930.82,1931.29,1930.6,1931.15,709
1679044680,1931.17,1931.39,1930.4,1930.71,694
1679044740,1930.68,1931.1,1930.2,1931.01,682
1679044800,1930.7,1931.17,1930.5,1930.79,734
1679044860,1930.5,1930.87,1930.2,1930.73,563
1679044920,1930.74,1931.19,1930.4,1931.12,607
1679044980,1931.13,1931.64,1930.7,1931.34,731
1679045040,1931.33,1931.39,1930.8,1931.26,513
1679045100,1931.221,1931.5,1930.7,1931.42,717
1679045160,1931.4,1931.79,1931,1931.485,620
1679045220,1931.62,1932.45,1931.2,1931.9,903
1679045280,1932.25,1932.52,1931.7,1932.029,766
1679045340,1932.06,1932.13,1931.1,1931.96,760
1679045400,1931.94,1932.16,1931.4,1931.785,706
1679045460,1931.82,1932.33,1931.4,1931.8,633
1679045520,1932.11,1932.62,1931.8,1932.2,643
1679045580,1932.47,1932.53,1931.8,1932,584
1679045640,1932.27,1932.31,1931.7,1932.2,651
1679045700,1932.23,1932.62,1931.9,1932.54,661
1679045760,1932.54,1932.57,1931.8,1931.814,643
1679045820,1931.92,1932.3,1931.5,1932.04,757
1679045880,1932.07,1932.16,1931.4,1931.72,581
1679045940,1931.72,1932.12,1931.3,1932.018,528
1679046000,1932.12,1932.35,1931.7,1932.16,556
1679046060,1932.145,1932.23,1931.4,1931.68,557
1679046120,1931.67,1931.85,1931.1,1931.48,540
1679046180,1931.49,1931.51,1930.8,1931.13,676
1679046240,1931.17,1931.51,1930.7,1931.42,516
1679046300,1931.4,1931.51,1930.8,1931.17,575
1679046360,1931.098,1931.28,1930.6,1930.885,666
1679046420,1931.02,1931.16,1930.4,1930.8,536
1679046480,1931.13,1931.51,1930.8,1931.361,474
1679046540,1931.37,1931.57,1931,1931.51,501
1679046600,1931.51,1931.79,1930.9,1931.47,726
1679046660,1931.421,1931.63,1930.9,1931.29,661
1679046720,1931.32,1931.93,1930.8,1931.76,621
1679046780,1931.71,1932.81,1931.4,1932.65,803
1679046840,1932.65,1932.87,1932.1,1932.55,949
1679046900,1932.561,1932.65,1931.8,1932,731
1679046960,1932.33,1932.69,1931.9,1932.3,649
1679047020,1932.544,1932.89,1931.8,1932.36,730
1679047080,1932.37,1932.6,1932,1932.41,660
1679047140,1932.1,1932.54,1931.9,1932.25,670
